id,adult,budget,genres,original_title,overview,popularity,poster_path,release_date,revenue,runtime,tagline,title,actor_1,actor_2,actor_3,director,file_path_1,file_path_2,file_path_3
1108,N/A,90000000,9648,Sherlock Holmes,"CHAPTER1. 세기의 명탐정_“범죄는 흔하다. 그러나 논리는 흔치 않다” 셜록 홈즈(로버트 다우니 주니어), 천재적인 추리 능력과 주먹의 힘까지 갖추고 친구 왓슨 박사(주드 로)와 함께 치밀하게 얽힌 미스터리 속에서 진실을 찾아내는 명탐정. 그에게 이제껏 경험하지 못했던 최대의 위협이자 지금껏 그토록 갈구했던 진정한 모험이 몰려오고 있었다.  CHAPTER2. 예고된 살인_“홈즈, 당신과 나는 자연 법칙을 뒤집어 놓을 여정에 올랐소”다섯 명의 여인들이 종교 의식의 제물로 끔찍하게 살해되는 사건이 잇따라 발생하고, 홈즈와 왓슨은 간발의 차이로 마지막 희생자가 될뻔한 여인을 구한다. 범인은 비밀 종교집단 소속의 블랙우드(마크 스트롱). 붙잡힌 블랙우드는 사형 집행일이 다가올수록 강력한 어둠의 힘을 발휘하고, 자신의 죽음은 계획의 일부에 지나지 않는다며 홈즈에게 경고한다.  CHAPTER3. 죽은 자의 부활_“증거 없는 이론은 위험하네. 사실을 이론에 맞추려 들테니” 블랙우드의 경고는 현실로 나타나고, 죽었던 그의 부활은 도시 전체를 공포 속에 몰아넣는다. 그러나 이것은 홈즈에게는 게임의 시작일 뿐. 블랙우드의 치명적인 음모를 저지하기 위해 홈즈와 왓슨은 고대의 신비한 주술과 현대의 경이로운 신기술이 혼재한 세계로 뛰어든다.  CHAPTER4. 진정한 목적_“가장 사소한 단서가 가장 중요한 증거가 되는 법이지”그러나 홈즈가 해결해야 할 것은 사건만이 아니었다. 그의 앞에 헤어진 연인 아이린(레이철 맥아담스)이 등장해 적인지 아닌지 모호한 행동으로 그를 더욱 혼란에 빠뜨린다.  한편, 최강의 콤비 플레이로 사건을 파헤치던 홈즈와 왓슨은 단서들이 공통의 연결고리로 어떤 징후를 나타낸다는 것을 발견하고, 이것이 세상을 파멸시킬 거대한 음모였음을 알게 되는데… 정확한 논리를 무기로, 일격의 주먹을 방어막으로, 세상을 구할 홈즈의 추리가 시작된다!",17.276,/tTTKdIGUEqAFTRJPD5KTCXQkb0d.jpg,2009-12-23,524028679,128,역사상 가장 위대한 탐정이 온다,셜록 홈즈,3223,9642,53714,Guy Ritchie,/k8nSKp54r0j1uy9QwM9RaD3goah.jpg,/nkrlNiPOAkxLiItvZ7JWfkQ89NH.jpg,/8oOjtbJMPLVAIsQdxcgQ46Pkmhz.jpg
1109,N/A,200000000,80,Quantum of Solace,"‘카지노 로얄’에서 최초의 임무를 성공적으로 완수한 007 제임스 본드. 하지만 첫사랑 베스퍼의 배신과 비극적인 죽음으로 강렬한 복수심에 휩싸인다. 한편, 진실을 밝히기 위해 M과 함께 수수께끼의 인물 미스터 화이트를 심문하던 중, 베스퍼를 죽음으로 몰고간 배후 세력이 생각보다 훨신 거대하고 위험한 조직임을 알게 된다. 게다가 MI6 내부에까지 세력이 침투해 있어 제임스 본드가 믿을 수 있는 사람은 아무도 없다는 게 밝혀진다. 비밀리에 단서를 쫓던 007은 MI6 내의 누군가가 테러 조직의 돈 세탁을 위해 아이티에 은행 계좌를 만들었다는 정보를 입수하고 곧바로 아이티로 향한다. 그곳에서 예상 밖의 아군 카밀을 만나게 되는데, 그녀 역시 독재자 메드라노 장군에게 온 가족을 몰살당한 뒤, 오직 복수만을 위해 그와 줄을 대고 있는 도미닉 그린에게 접근하는데...",20.675,/uVubGph6KHMNDlLgbUpHd6VjJni.jpg,2008-10-30,586090727,106,몸으로 느껴라! 극한의 액션 블록버스터,007 퀀텀 오브 솔러스,8784,18182,8789,Paul Haggis,/hfZVY8lMiE7HH1cDc2qzSFF6Kbt.jpg,/avuztA3I0rcRsI0r2WldolCTxG2.jpg,/oLskj2wvXx4eYS3w4tFW3bVRiMl.jpg
1110,N/A,135000000,12,The Revenant,"서부 개척시대 이전인 19세기 아메리카 대륙, 전설적인 모피 사냥꾼인 휴 글래스(레오나르도 디카프리오)는 아들 호크를 데리고 동료들과 함께 사냥하던 중 회색곰에게 습격 당해 사지가 찢긴다. 하지만 돈에 눈이 먼 비정한 동료 존 피츠 제럴드(톰 하디)는 아직 살아 있는 휴를 죽이려 하고, 아들 호크가 이에 저항하자 호크마저 죽인 채 숨이 붙어 있는 휴를 땅에 묻고 떠난다. 눈 앞에서 하나뿐인 아들의 죽음을 목격한 휴는 처절한 복수를 위해 부상 입은 몸으로 배신자 존 피츠제럴드의 뒤를 쫓아 300km가 넘는 광활하고 거친 야생에서 인간의 한계에 도전하는데...",22.832,/EbM7hHZgV46OV8ooLudDPRZ1At.jpg,2015-12-25,532950503,156,"피의 대가, 반드시 치를 것이다",레버넌트: 죽음에서 돌아온 자,6193,2524,93491,Alejandro González Iñárritu,/kiWvoV78Cc3fUwkOHKzyBgVdrDD.jpg,/8jNiQwGgAL5R2xwAcJTGWOZn3Mm.jpg,/oBkzFbTqEP9UR8KVVTtdG018tsO.jpg
1111,N/A,105000000,18,Gravity,"허블 우주 망원경을 수리하기 위해 우주를 탐사하던 라이언 스톤 박사(산드라 블록)는 폭파된 인공위성의 잔해와 부딪히면서 우주 공간에 홀로 남겨진다. 탑승했던 왕복선은 파괴됐고 산소는 희박해져간다. 홀로 남겨졌다는 공포가 그녀를 휘감아 가던 순간, 그녀의 앞에 베테랑 동료 우주비행사인 매트 코왈스키(조지 클루니)가 구세주처럼 나타난다. 인공위성의 잔해가 지구를 한 바퀴 돌아 다시 덮쳐오기까지 걸리는 시간은 단 90분. 그 전에 그들은 우주 왕복선과 가까이 있는 ISS로 이동해서 소유즈를 활용해 지구로 귀환하기로 하는데...",16.476,/i5PaM2I9XjJnaWFJzKd1hVO8XvQ.jpg,2013-10-03,716392705,90,누구도 경험하지 못한 진짜 재난,그래비티,18277,1461,228,Alfonso Cuarón,/9aoWzwOwy9NLuSk9LkBwwrBdPYM.jpg,/cQPbUnglzgIE6XDnh1dHnHKB26Y.jpg,/nhsi11CWxLvbrdVFmHwFj1BaLE9.jpg
1112,N/A,N/A,80,Assassination Nation,N/A,16.191,/q2Nmyqh84rMiBwNfC2jMjuQluW4.jpg,2018-09-21,N/A,110,N/A,어쌔시네이션 네이션,1345495,1325961,1611609,Sam Levinson,/roL2pnIh55rLO93qFcIUnoamJpj.jpg,/zYxQIKKyyuYpLavX8AhTDDusBDH.jpg,/xKVUBTS6UcQJ9Xptfz2luHZgQmy.jpg
1113,N/A,1000000,27,The Devil Inside,N/A,16.721,/xClxu7PoHWMpCHHaqd3ZRdwOCnr.jpg,2012-01-06,101758490,83,N/A,The Devil Inside,134365,141463,114036,William Brent Bell,/jp4uQV79C1WzAaVjW5hRTu1iSxd.jpg,/9RmLC5GDFYrt0XOaagyLKjQqXzS.jpg,/mkXT27MtCKEl6gWZwt6LTp28gL7.jpg
1114,N/A,103000000,12,Gladiator,"죽을 날이 머지않은 황제 마르쿠스 아우렐리우스는 막시무스를 총애하여 아들이 아닌 그에게 권력을 넘겨주기로 한다. 황제의 아들 코모두스는 이에 질투와 분노를 느껴 황제를 살해한다. 왕좌를 이어받은 코모두스는 막시무스와 그의 가족을 죽이라고 명령한다. 가족을 모두 잃고 겨우 살아남은 막시무스는 노예로 전락하고, 투기장의 검투사가 된다. 그에게 남은 건 오직 황제 코모두스에 대한 복수 뿐. 검투사로서 매 경기마다 승리로 이끌면서 살아남자 그의 명성은 날로 높아 간다. 그러던 어느 날 오래 전 사랑했던 황제의 누이 루실라를 다시 만나게 되는데...",20.916,/4wuvV8ZjM9LJ1gxaFEmRMJRPZis.jpg,2000-05-01,457640427,154,"느낄수 있는가, 이 거대한 스펙터클의 전율을",글래디에이터,934,73421,935,Ridley Scott,/5vZw7ltCKI0JiOYTtRxaIC3DX0e.jpg,/33N3GgT58J8GIvYBBOUEttDS6dW.jpg,/sHg0lJLtfTuGQxUz3Yie5AGW4v0.jpg
1115,N/A,25710,878,Bad Taste,"외계인의 침입으로 폐허가 된 카이호로 마을. 죽음의 그림자가 뒤덮인 그곳에 여섯 명의 인간이 도착한다. 지구인의 모습을 하고 있는 외계인들은 흐물거리는 몸짓으로 인간에게 다가와 인간들을 사정없이 먹어치우고 있다.  여섯 명의 인간들은 외계인의 씨를 말리기 위해 생사를 무릅쓴다. 수십 발의 총알과 머리를 두 조각 내는 도끼, 30cm가 넘는 징, 나무톱. 상상할 수조차 없는 잔인한 방법으로 외계인을 죽이는 지구인들. 거기에는 더 이상의 대화도 감정의 교류도 존재하지 않는데...",18.863,/wopLobnRKqvxA4yycQIvquMx1yn.jpg,1987-12-01,N/A,92,N/A,고무인간의 최후,61590,61591,61592,Peter Jackson,/sg3Enbal9aQJa8T6j5qLO0A7eqC.jpg,/4QcXcNsLhOQn0u9SK6ye5cLu2qy.jpg,/wsiEexByrxYNT5KzI5pFiJZ2mFw.jpg
1116,N/A,N/A,18,Midnight Sun,"XP(색소성건피증)라는 희귀병으로 태양을 피해야만 하는 케이티. 오직 밤에만 외출이 허락된 그녀에게는 어머니가 남겨준 기타와 창문 너머로 10년째 짝사랑해온 ‘찰리’가 세상의 빛이다. 어느 날 작은 기차역에서 한밤의 버스킹을 하던 ‘케이티’의 앞에 ‘찰리’가 나타나고, 두 사람은 매일 밤마다 모두가 부러워하는 완벽한 데이트를 이어간다.  처음으로 함께 여행을 떠난 날, 꿈 같은 시간을 보내던 ‘케이티’는 그만 지켜야만 하는 규칙을 어기게 되고 결국 피할 수 없는 선택을 해야만 하는데… 너에게 하고 싶은 진짜 사랑 고백, 태양이 뜬 뒤에도 내 곁에 있어줄래?",19.748,/ctKbrFSRtm2mM5Hf25rkRD1UZjS.jpg,2018-03-22,27365467,91,"사랑을 꿈꿨던 낮, 사랑이 이뤄진 밤! 어두운 밤에도 네가 나의 태양이었어",미드나잇 선,98285,1053422,71403,Scott Speer,/9T8sj5io4SGCBTHsk5H8LGcfKVe.jpg,/o1i7daIYTaD61hbcXFYS4o8Zflf.jpg,/rKWg1SnU3yLyph00ZTKtTQsMJrU.jpg
1117,N/A,N/A,35,Poms,N/A,18.713,/m2ksKdmWIoUh3GJfu9oEBLorjAJ.jpg,2019-05-10,N/A,91,N/A,팜스,3092,67837,2230,Zara Hayes,/crBW5hKJk8BzsGMMTzTBYFTDapd.jpg,/z2kr1RDQYj9RoZlD8YzFvn6BWoV.jpg,/nny946qgJhW2Sk5Cc1DaBGT7Mvw.jpg
1118,N/A,4000000,18,Call Me by Your Name,"17살 소년 엘리오(티모시 샬라메)의 가족은 매년 여름 손님을 받는다. 엘리오의 아버지 펄먼 교수(마이클 스털버그)의 일을 돕는 보조 연구원은 6주 동안 이곳에 머물며 사람들과 어울리고 자유로운 식사, 일광욕과 수영을 즐긴다. 올해 집을 찾은 24살 올리버(아미 해머)는 모든 사람이 호감을 갖는 사람이다. 하지만 엘리오의 감정은 좀더 특별하다. 처음 보는 순간부터 그를 의식했고, 그 실체가 동성에게 품은 사랑임을 깨달은 후에는 적대감을 갖고 있는 것처럼 군다. 하지만 엘리오가 자신의 진짜 속내를 내비친 후 두 사람은 서로의 마음이 같다는 것을 알게 된다.",19.734,/z1wsD5TvfjKbTGt37utj6np8qAY.jpg,2017-09-01,41063475,132,"네 이름으로 날 불러줘, 내 이름으로 널 부를게",콜 미 바이 유어 네임,1190668,53807,72873,Luca Guadagnino,/8ndqvvwDVe9oDUQF1Jt6NCjAn7z.jpg,/qXKvx2naVOs3kcrvDBXVGVvzP9h.jpg,/CPGhKEf3jB1qFGOteAcePcM3wl.jpg
1119,N/A,60000000,53,The Bourne Identity,"이탈리아 어부들이 지중해 한 가운데에서 등에 두 발의 총상을 입은 채 표류하고 있는 한 남자를 구하게 된다. 그는 기억 상실증에 걸려 자신이 누구인지조차 모른다. 단서는 등에 입은 총상과 스위스 은행의 계좌번호 뿐.  자신의 존재를 찾아 스위스로 향한 그는 자신이 파리에서 제이슨 본이라는 이름으로 살았음을 알게 되지만, 여러 개의 가명으로 만들어진 여권을 보고 자신의 정체성을 잃게 된다. 경찰과 군인까지 그를 추적하고 있다는 사실을 알게 된 제이슨 본. 추격을 피해 도망가다 우연히 만나게 된 마리라는 여성에게 2만 달러라는 거금을 주고 파리까지 차를 얻어 타게 되는데...",18.76,/de0OZG5tEjscGuH5Z7VztwaTlbB.jpg,2002-06-14,214034224,118,"빠르고 지능적인, 최고의 두뇌 액션",본 아이덴티티,1892,679,2955,Doug Liman,/2Fr1vqBiDn8xRJM9elcplzHctTN.jpg,/cWwf07E9q4fMzFrN5BboU9ba6Y8.jpg,/vACyyzY1VZnHEl5AnzjLgDf6SRM.jpg
1120,N/A,6000000,10751,Sleeping Beauty,"오랜 기다림 끝에 스테판 왕과 왕비 사이에 오로라 공주가 태어난다. 왕은 이 날을 축제일로 정하고 온 왕국은 기쁨에 들떠 있다. 요정 프로라, 포나, 메리웨더는 아기에게 한가지씩 축복을 내려준다. 프로라는 아름다움을, 포나는 고운 목소리를, 그리고 메리웨더가 영원히 행복하라고 축복을 내리려는 순간, 축제에 초대 받지 못한 데 앙심을 품은 악의 요정 멀레피센트가 나타나 공주가 16세 생일날 물레바늘에 손가락이 찔려 죽을 것이라는 저주를 내리고 사라진다. 왕은 공주에게 닥쳐올 재앙을 막고자 나라안의 모든 물레를 불태우라고 명령을 내리고, 요정들은 마녀의 눈을 피해 숲속에서 공주를 기르도록 왕비를 설득하는데...",17.708,/2vSH5qiu4X3Dx6jhemwfnlkVTJb.jpg,1959-01-28,51000000,75,영원한 잠을 깨울 단 한 번의 키스,잠자는 숲속의 공주,67287,67288,67289,Clyde Geronimi,/zWKl0O88hHRinqadToYFVWuPkdG.jpg,/areF6FL1x7RARPFiOFwHouqXKc.jpg,/oHZIobyIG0YzWntyPCTSJDOk9qB.jpg
1121,N/A,N/A,18,The Fundamentals of Caring,개인적인 상처로 힘들어하다 절필을 하고 간병인이 된 작가 벤과 뒤센 근디스트로피라는 유전적 질환으로 인해 집 안에 틀혀박혀 사는 소년 트레버와의 만남을 그린 영화,19.171,/k1JZUr1wwpEdTwSVQdZWheRAIui.jpg,2016-06-16,N/A,93,N/A,더 펀더멘털즈 오브 케어링,22226,104561,77948,Rob Burnett,/qcn1FM0WnRuIadbQkk58Xksl67l.jpg,/ra2mGBQ5z6eAsvLqZzpZcudNmWS.jpg,/oMrlGRCbq3KnT1q0skZFb5kx27X.jpg
1122,N/A,N/A,53,Polaroid,"친구들과의 코스튬 파티에서 오래된 폴라로이드 카메라로 인증사진을 찍어주게 된 고등학생 ‘버드’.  그날 이후, 친구들이 순서대로 끔찍한 죽음을 맞이하게 되고 자신이 죽음을 결정하는 카메라의 주인임을 알게 되는데…",16.079,/4BXnjH82etk3lqQ8j0G99IBPHMq.jpg,2019-01-10,N/A,88,카메라의 주인만이 죽음의 순서를 정한다!,폴라로이드,220236,1665846,1096930,Lars Klevberg,/nzMdjuUZ6LR3XheCG5VGwm5vYEY.jpg,/ybijBunwnlgoo1pTpUrgkZEetRT.jpg,/eDEvKru4Lfeh6FU6nksGyveBHKm.jpg
1123,N/A,200000000,14,The Amazing Spider-Man 2,"스파이더맨의 삶에 완전히 적응한 피터 파커(앤드류 가필드)는 거미줄로 뉴욕을 활강하며 위험에 처한 시민들을 구해주고 사랑하는 연인 그웬(엠마 스톤)과 데이트를 즐기며 행복하게 살아간다. 그러던 어느 날, 스파이더맨의 열렬한 팬이자 오스코프사의 전기 엔지니어인 맥스(제이미 폭스)는 작업 중 치명적인 사고로 자신에게 엄청난 능력이 생긴 것을 발견한다. 하지만 이 능력으로 인해 뉴욕을 마비시킨 대규모 정전사태가 발생하고 사태를 해결하기 위해 나선 자신의 영웅 스파이더맨에게 공격을 당하자 배신감을 느끼고 분노하는데...",23.362,/eqtuHxsEUpRd4485B51QfOdCW44.jpg,2014-04-16,705717432,142,진짜 전쟁은 지금부터다,어메이징 스파이더맨 2,37625,54693,134,Marc Webb,/tmFDgDmrdp5DYezwpL0ymQKIbnV.jpg,/tUb1adXY8BgCwLlqdm9w7APNtOK.jpg,/pUXvsw4TBPczHBKaSASWcaPj3rU.jpg
1124,N/A,150000000,28,Mission: Impossible - Rogue Nation,"미국정부로부터 해체 통보를 받게 된 최첨단 첩보기관 IMF.  에단 헌트를 포함한 팀원들은 모두 뿔뿔이 흩어지게 되고, 정체불명의 테러조직 신디케이트는 IMF 전멸 작전을 펼친다. 신디케이트에게 납치 당한 에단 헌트는 의문의 여인 일사의 도움을 받아 극적 탈출에 성공하고 다시 팀원들을 불러 모은다. 리더 에단 헌트부터 전략 분석요원 브랜트, IT 전문요원 벤지, 해킹 전문요원 루터, 그리고 정체를 알 수 없는 일사까지. 다시 모인 그들은 역대 가장 위협적인 적 신디케이트에 맞서는 불가능한 미션을 펼친다.",24.113,/wGK5xwMgcp4nOZv5W7jWxsXQI04.jpg,2015-07-23,682330139,131,"최악의 순간, 최악의 악수",미션 임파서블: 로그네이션,500,17604,11108,Christopher McQuarrie,/8XeLfNQrDmFQmPTqxapfWUnKiLf.jpg,/ubJFHt0WufOwaZhs28Vyzm6K4pL.jpg,/hHRkFjp4NCNwWk9e0SnsjXduqwA.jpg
1125,N/A,2800000,18,Утомлённые солнцем,N/A,15.751,/ov0aymrJ0TQzn2TEZeiBv8sJ6qG.jpg,1994-05-01,2616503,135,N/A,Burnt by the Sun,82796,82795,14593,Nikita Mikhalkov,/qSkZCxgttpkxPEJWZJaZmItaoNU.jpg,/cYvbDtEM2yTFpReUmgBluC4RErF.jpg,/aT5JbDFz0v28w7HmP0vo6eFEQdm.jpg
1126,N/A,260000000,10751,Tangled,"장장 18년을 탑 안에서만 지낸 끈기 만점의 소녀 라푼젤. 어느 날 자신의 탑에 침입한 왕국 최고의 대도를 한 방에 때려잡고, 그를 협박해 꿈에도 그리던 집 밖으로의 모험을 단행한다. 과잉보호 모친의 영향으로 세상을 험난한 곳으로만 상상하던 라푼젤 앞에 왕실 경비마 맥시머스의 추격, 라이더에게 복수의 칼날을 가는 스태빙턴 형제의 위협, 라푼젤의 가짜 엄마 고델의 무서운 음모 등이 얽혀 점점 흥미진진한 사건들이 터지기 시작한다. 그러나 세상물정 모르는 라푼젤은 자신 앞에 펼쳐진 스릴 넘치는 세상을 맘껏 즐기는데...",21.752,/qYrG76eiZGRKRULRq4mSSLDw8NO.jpg,2010-02-03,591794936,100,누구도 상상못한 위대한 가출이 시작된다,라푼젤,16855,69899,2517,Nathan Greno,/uFg02Gt69UM6Ouam4slMdD0s029.jpg,/1w3n1Q3qsW9zWcXOlC6shLN1z3P.jpg,/ulxDFTHVB7yCsvW1wrI1A8yrOTR.jpg
1127,N/A,80000000,53,Mission: Impossible,동유럽 첩보원들의 비밀 명단을 훔쳐 무기상에 팔아 넘기려는 음모를 막기 위해 짐 펠프스(존 보이트)가 이끄는 CIA 최고의 팀 미션 임파서블이 투입된다. 그러나 대사관 파티에 잠입하여 동료들과 함께 작전을 수행하던 중 팀의 리더였던 이단 헌트(톰 크루즈)만이 구사일생으로 혼자 살아 남는다. 곧 이어 본부에 연락을 취한 헌트는 이번 작전이 CIA 내에 침투한 이중간첩의 체포작전이라는 것과 자신이 범인으로 지목된 것을 알고 재빨리 피신한다. 그는 자신을 함정에 빠뜨리고 동료들을 살해한 진짜 범인을 찾기 위해 나선다. 마침내 그는 컴퓨터의 접속암호를 풀어 무기 밀매상인 맥스와 연락을 취하는데...,25.096,/1PVKS17pIBFsIhgFws2uagPDNLW.jpg,1996-05-22,457696359,110,불가능을 기대하라,미션 임파서블,500,4885,10127,Brian De Palma,/tjQHn6xW5BiB1RJ3OZIPDzIOSkF.jpg,/y0Q0oEQqVMikaHjeSoJBQyOTylH.jpg,/3lYgzCylknGJAPOvvYzDMNyGbLr.jpg
1128,N/A,10000000,35,MacGruber,N/A,20.198,/3tr2rHokF3ruDaJ7TrDz9i1ECpW.jpg,2010-05-21,6110000,90,N/A,맥그루버,62831,41091,11864,Jorma Taccone,/rnA8SQJbfurzCPYx3k5I2NFcbYi.jpg,/oyQIn8xwdmJM6B2NucQenoR30s3.jpg,/ywh18tmyjXxryG5vNjtPoEWhslF.jpg
1129,N/A,145000000,14,The Mummy: Tomb of the Dragon Emperor,"기원전 221년, 세계를 정복하려던 황제 한은 여사제의 저주에 묶여 미이라로 땅속에 묻힌다. 이후 2천년이 지나 상하이 박물관으로 유물 인수에 착수한 릭 오코넬(브랜든 프레이저)과 그의 가족은 우연히 황제의 무덤을 발견하게 되고, 황제는 미이라의 힘을 이용하려는 세력의 음모에 의해 깨어나게 된다. 분노로 가득찬 미이라와 그의 테라코타 군사들을 막기 위해 오코넬 가족은 다시 한번 위험한 모험을 시작하게 되는데...",21.845,/bL3awoq5gp8SdwSkZEfBCoRTrf8.jpg,2008-07-01,401128639,112,N/A,미이라 3 - 황제의 무덤,18269,1336,10727,Rob Cohen,/caB8JFUigSHdGsdxOxaK4vZtOiN.jpg,/rN40voFXcaK3ZrPTvrTU9YxfgMb.jpg,/jvl19t2lGzfCQfTWAWiWrXJZoBQ.jpg
1130,N/A,39200000,18,Snowpiercer,"기상 이변으로 모든 것이 꽁꽁 얼어붙은 지구, 살아남은 사람들을 태운 기차 한 대가 끝없이 궤도를 달리고 있다. 춥고 배고픈 사람들이 바글대는 빈민굴 같은 꼬리칸, 그리고 선택된 사람들이 술과 마약까지 즐기며 호화로운 객실을 뒹굴고 있는 앞쪽칸. 열차 안의 세상은 결코 평등하지 않다. 기차가 달리기 시작한 17년째, 꼬리칸의 젊은 지도자 커티스는 긴 세월 준비해 온 폭동을 일으킨다. 기차의 심장인 엔진을 장악하고 기차 전체를 해방시키기 위해 절대권력자 윌포드가 도사리고 있는 엔진 칸을 향해 질주하는 커티스와 꼬리칸 사람들. 그들 앞에 예기치 못한 상황들이 기다리고 있는데...",17.248,/rCtXo2y5jn0crkalIHKrXODGsPe.jpg,2013-08-01,86758912,127,"새로운 빙하기. 그리고 설국 17년, 인류 마지막 생존지역",설국열차,16828,20738,228,Bong Joon-ho,/dUrRhiIb9sWckFsKmdNR39Ot1eG.jpg,/GY6RVLqDjaDMnT06DL61MVlbgS.jpg,/2XwnBAouTbNpeHQHraf0482cRfq.jpg
1131,N/A,200000000,878,2012,"고대인들이 예언한 2012년 인류 멸망, 그들의 예언이 현실이 된다!
 고대 마야 문명에서부터 끊임없이 회자되어 온 인류 멸망. 2012년, 저명한 과학자들은 오랜 연구 끝에 실제로 멸망의 시기가 다가오고 있음을 감지하고 각국 정부에 이 사실을 알린다. 그리고 곧 고대인들의 예언대로 전세계 곳곳에서는 지진, 화산 폭발, 거대한 해일 등 각종 자연 재해들이 발생해 그 누구도 막을 수 없는 최후의 순간이 도래한다. 한편, 이혼 후 가족과 떨어져 살던 소설가 잭슨 커티스(존 쿠삭)는 인류 멸망에 대비해 진행되어 왔던 정부의 비밀 계획을 알아차리고 가족과 함께 살아남기 위한 필사의 사투를 벌이는데…  과연 잭슨이 알아차린 정부의 비밀 계획은 무엇인가?  2012년, 인류는 이대로 멸망하고 말 것인가?",23.345,/sY4EPnv7Lz2cMrYthgnCPBEaW4O.jpg,2009-10-10,769653595,158,그들이 경고한 마지막 날이 온다!,2012,3036,2956,5294,Roland Emmerich,/ywxrdkfbr8Dg3SBW2gi4kC59qOb.jpg,/3lQsV67IdRs5F1rMWpPUWIRVANm.jpg,/84pzsWaE0GM6fSbUoPCNdYHXhat.jpg
1132,N/A,N/A,53,Valentine: The Dark Avenger,N/A,27.439,/axQR4aQBnUTba2vlxIqOYGthIh0.jpg,2019-05-14,N/A,97,N/A,Valentine: The Dark Avenger,1894445,33286,1963678,Agus Pestol,N/A,N/A,N/A
1133,N/A,20000000,9648,Inherent Vice,"항상 약에 취해있고 추상적인 자기애를 가지고 있는 무기력한 사설 탐정 닥(호아킨 피닉스). 어느 날 그의 전 여자친구 샤스타(캐서린 워터스턴)가 갑작스레 사라진다. 실종되기 얼마 전 닥을 찾아왔던 샤스타는 그에게 뜬금없는 스토리를 이야기 해주며 도움을 청한다. 그녀와 현재 교제 중인 부동산 거물인 미키 울프맨의 부인과 그녀의 내연남이 울프맨을 납치하여 정신병원에 가두려는 음모를 꾸민다는 것이다. 샤스타의 말처럼 며칠 후 미키 울프맨은 사라지고, 그 직후 샤스타도 사라진 것. 일은 꼬이고, 이제 닥은 전 여자친구의 실종 사건을 둘러싼 미스터리를 해결하려 하는데...",19.319,/oMT7UOuO3D5mfKczYQmD0sxFuKD.jpg,2014-12-25,11110975,148,“사랑은 종종 사건사고를 일으킨다” 전 여자친구 실종 미스터리를 파헤쳐라!,인히어런트 바이스,73421,16851,887,Paul Thomas Anderson,/3RLJstFUi66EAHcenFLLoYaXMea.jpg,/oCzrDY2H4ndI3YvaE8HjOgPhnca.jpg,/uCjCNaxLyLkcwBq4aOHOeiKKwPE.jpg
1134,N/A,N/A,99,Children of Spring,N/A,20.845,/qrX0Lp1pOrWfOOWVqEJzVJX3Y72.jpg,2019-05-13,N/A,43,N/A,Children of Spring,N/A,N/A,N/A,Dusan Solomun,N/A,N/A,N/A
1135,N/A,15000000,10402,Country Strong,N/A,18.682,/h6MuiDulqT5qJgOArQV7BrLSXHn.jpg,2010-12-22,20601987,117,N/A,Country Strong,12052,9828,74428,Shana Feste,/u03X6TLdDqiMOFpB6E2p3SlaUCg.jpg,/9ZphFzRUSmFXlRu7XBV17ir8Gdq.jpg,/svyIrqx05SS0ItPCaDEgDAYp1Kk.jpg
1136,N/A,55000000,37,Shanghai Noon,"1881년 베이징의 자금성. 아름다운 공주 페이페이(루시 리우)는 바보 같은 12살 짜리 황제에게 시집 가기를 거부한다. 공주는 영국인(제이슨 코너리)에게 속아 유괴 당하고, 그는 그녀를 사악한 전(前)황실경비대원 로 퐁(로저 유안)에게 넘겨준다.  로는 중국인 강제노동자들을 착취해 네바다 광산을 운영하는 악당이다. 로는 공주의 몸값으로 금을 요구하고, 황실 경비대원 장웨인(성룡)은 몸값을 주고 공주를 데려오기 위해 카슨시로 급파되는 팀에 들어가게 된다. 황실팀을 태운 기차는 무법자 로이 오배넌(윌슨)에게 습격당하는데...",12.927,/6YmXU3sDX6xVlrqQpZnAOfybgsU.jpg,2000-05-26,56932305,110,살아있는 `특수효과` 성룡이 온다!,샹하이 눈,18897,887,140,Tom Dey,/rvDGcsIOhtEMkxs5yhhyZ1nsS6E.jpg,/56gs58NpoK11pzFJURQyCiqtnJf.jpg,/dPbPMrT42OaP4AxG9kU1jTLO1Ob.jpg
1137,N/A,26500000,16,もののけ姫,"북쪽의 끝, 에미시족의 마을에 어느 날 갑자기 재앙신이 나타나 마을을 위협한다. 이에 강한 힘을 소유한 에미시족의 후계자인 아시타카는 결투 끝에 포악해진 재앙신을 쓰러트리지만 싸움 도중 오른팔에 저주의 상처를 받고 죽어야 할 운명에 처하게 된다. 결국 재앙신의 탄생 원인을 밝혀 자신의 저주를 없애기 위해 서쪽으로 길을 떠난 아시카타는 여행 중에 지코라는 미스테리한 수도승을 만나 재앙 신이 생겨나게 된 이유가 서쪽 끝에 있는 시시신의 숲과 관련이 깊다는 이야기를 듣게 되고 한시 바삐 서쪽으로 향한다.",19.498,/5zi4yP3NUXqyxHWNrcqdx8YvXQF.jpg,1997-07-12,159375308,135,대자연의 수호신 원령공주가 온다,모노노케 히메,622,20330,20331,Hayao Miyazaki,/fV27iSj7EDz7W3ud0JyfTnzz58R.jpg,/dWAYPAKlJi0n85P0xVEvQ2FOYLF.jpg,/laWaEvdFRgref9TEUmz1chPkmrT.jpg
